order_hour,weekend,meal_time,cart_size,cart_value_bucket,user_price_sensitivity,user_city_tier,restaurant_city_tier,same_city_tier,user_frequency,user_avg_spend,restaurant_popularity,candidate_category,candidate_price,candidate_price_percentile,candidate_popularity,semantic_similarity,late_night,is_weekend,is_beverage,is_dessert,expensive_candidate,high_price_sensitive,price_sensitive_x_expensive
0,0,LateNight,3,Medium,medium,Tier1,Tier3,0,20,573.6216216216217,146,Dessert,301,0.8571428571428571,66,0.0340818713022222,0,0,0,1,1,0,0
0,0,LateNight,3,Medium,medium,Tier1,Tier3,0,20,573.6216216216217,146,Beverage,126,0.2857142857142857,66,0.01711959212035393,0,0,1,0,0,0,0
0,0,LateNight,3,Medium,medium,Tier1,Tier3,0,20,573.6216216216217,146,Dessert,213,0.7142857142857143,66,-0.08170555018479528,0,0,0,1,0,0,0
0,0,LateNight,3,High,low,Tier1,Tier2,0,9,657.6666666666666,140,Side,245,0.3,9,0.03985016241607467,0,0,0,0,0,0,0
0,0,LateNight,3,High,low,Tier1,Tier2,0,9,657.6666666666666,140,Beverage,419,0.9,9,0.03900825205951282,0,0,1,0,1,0,0
0,0,LateNight,3,Medium,medium,Tier2,Tier1,0,14,627.2592592592592,72,Dessert,122,0.42857142857142855,36,-0.02854277256053076,0,0,0,1,0,0,0
0,0,LateNight,3,Medium,medium,Tier2,Tier1,0,14,627.2592592592592,72,Beverage,190,0.5714285714285714,36,0.09201740130228717,0,0,1,0,0,0,0
0,0,LateNight,3,Medium,medium,Tier2,Tier1,0,14,627.2592592592592,72,Side,93,0.14285714285714285,36,0.00674964894615556,0,0,0,0,0,0,0
0,0,LateNight,3,Medium,medium,Tier2,Tier1,0,14,627.2592592592592,72,Beverage,476,1.0,36,0.11718795975041926,0,0,1,0,1,0,0
0,0,LateNight,3,Medium,medium,Tier2,Tier1,0,14,627.2592592592592,72,Beverage,446,0.8571428571428571,36,-0.08634612911141545,0,0,1,0,1,0,0
0,0,LateNight,3,High,medium,Tier2,Tier1,0,19,535.7058823529412,78,Side,97,0.14285714285714285,42,-0.05867674329203486,0,0,0,0,0,0,0
0,0,LateNight,3,High,medium,Tier2,Tier1,0,19,535.7058823529412,78,Beverage,399,1.0,42,0.052199726323702934,0,0,1,0,1,0,0
0,0,LateNight,3,High,medium,Tier2,Tier1,0,19,535.7058823529412,78,Dessert,156,0.42857142857142855,42,0.008933870619390124,0,0,0,1,0,0,0
0,0,LateNight,3,High,medium,Tier2,Tier1,0,19,535.7058823529412,78,Dessert,211,0.5714285714285714,42,-0.031229303295908895,0,0,0,1,0,0,0
0,0,LateNight,3,High,medium,Tier2,Tier1,0,19,535.7058823529412,78,Side,118,0.2857142857142857,42,-0.06524286550498119,0,0,0,0,0,0,0
0,0,LateNight,2,Medium,low,Tier1,Tier3,0,13,399.0,76,Side,385,1.0,76,0.08662302445778786,0,0,0,0,1,0,0
0,0,LateNight,2,Medium,low,Tier1,Tier3,0,13,399.0,76,Beverage,165,0.3333333333333333,76,-0.07084009213405727,0,0,1,0,0,0,0
1,0,LateNight,2,High,high,Tier1,Tier1,1,13,527.9047619047619,116,Dessert,429,0.8,76,-0.06139584598200899,0,0,0,1,1,1,1
1,0,LateNight,2,High,high,Tier1,Tier1,1,13,527.9047619047619,116,Dessert,432,1.0,76,0.011599943801638883,0,0,0,1,1,1,1
1,0,LateNight,2,High,high,Tier1,Tier1,1,13,527.9047619047619,116,Dessert,351,0.6,76,0.12999220649703225,0,0,0,1,1,1,1
1,0,LateNight,2,Medium,medium,Tier1,Tier2,0,18,493.4375,127,Dessert,276,0.6,16,0.0714519796263439,0,0,0,1,0,0,0
1,0,LateNight,3,High,low,Tier3,Tier2,0,9,763.5714285714286,147,Dessert,401,0.875,40,0.07629156994273675,0,0,0,1,1,0,0
1,0,LateNight,3,High,low,Tier3,Tier2,0,9,763.5714285714286,147,Side,395,0.75,40,0.00844983736715122,0,0,0,0,1,0,0
1,0,LateNight,3,High,high,Tier3,Tier1,0,16,741.0322580645161,140,Side,425,0.6666666666666666,27,-0.03820896771294135,0,0,0,0,1,1,1
1,0,LateNight,3,High,high,Tier3,Tier1,0,16,741.0322580645161,140,Dessert,98,0.2222222222222222,27,-0.040338738227324214,0,0,0,1,0,1,0
1,0,LateNight,3,High,high,Tier3,Tier1,0,16,741.0322580645161,140,Dessert,459,0.8888888888888888,27,0.0016102450093008233,0,0,0,1,1,1,1
1,0,LateNight,3,High,high,Tier3,Tier1,0,16,741.0322580645161,140,Side,490,1.0,27,-0.007614945391073094,0,0,0,0,1,1,1
1,0,LateNight,3,High,high,Tier3,Tier1,0,16,741.0322580645161,140,Dessert,82,0.1111111111111111,27,-0.016461657785234216,0,0,0,1,0,1,0
1,0,LateNight,3,High,medium,Tier1,Tier2,0,10,666.3333333333334,111,Side,304,0.6,83,0.09329695411234984,0,0,0,0,1,0,0
1,0,LateNight,3,High,medium,Tier1,Tier2,0,10,666.3333333333334,111,Side,429,1.0,83,-0.022599030517274264,0,0,0,0,1,0,0
1,0,LateNight,3,High,medium,Tier1,Tier2,0,10,666.3333333333334,111,Beverage,100,0.2,83,-0.006999940419602984,0,0,1,0,0,0,0
1,0,LateNight,3,High,medium,Tier3,Tier2,0,19,542.7575757575758,76,Beverage,413,0.875,76,-0.06062441425605319,0,0,1,0,1,0,0
1,0,LateNight,3,High,medium,Tier3,Tier2,0,19,542.7575757575758,76,Dessert,245,0.25,76,-0.0002879084420990695,0,0,0,1,0,0,0
1,0,LateNight,3,High,medium,Tier3,Tier2,0,19,542.7575757575758,76,Beverage,163,0.125,76,-0.055440943997964835,0,0,1,0,0,0,0
1,0,LateNight,3,High,medium,Tier3,Tier2,0,19,542.7575757575758,76,Dessert,486,1.0,76,-0.006090420316087134,0,0,0,1,1,0,0
1,0,LateNight,3,High,medium,Tier3,Tier2,0,19,542.7575757575758,76,Beverage,401,0.75,76,-0.018936291817546812,0,0,1,0,1,0,0
1,0,LateNight,3,High,medium,Tier3,Tier2,0,19,542.7575757575758,76,Dessert,333,0.375,76,-0.04327435478789826,0,0,0,1,1,0,0
1,0,LateNight,3,High,medium,Tier3,Tier2,0,19,542.7575757575758,76,Dessert,358,0.5,76,-0.0574232166907916,0,0,0,1,1,0,0
1,0,LateNight,2,High,medium,Tier1,Tier2,0,11,699.1578947368421,129,Dessert,292,0.625,60,-0.0869827985167484,0,0,0,1,0,0,0
1,0,LateNight,2,High,medium,Tier1,Tier2,0,11,699.1578947368421,129,Dessert,350,0.75,60,0.02436086566556369,0,0,0,1,1,0,0
1,0,LateNight,2,High,medium,Tier1,Tier2,0,11,699.1578947368421,129,Beverage,474,1.0,60,-0.0713095691413644,0,0,1,0,1,0,0
1,0,LateNight,2,High,medium,Tier1,Tier2,0,11,699.1578947368421,129,Beverage,283,0.5,60,-0.05159050524468712,0,0,1,0,0,0,0
1,0,LateNight,2,High,medium,Tier1,Tier2,0,11,699.1578947368421,129,Beverage,118,0.125,60,0.06077715669620001,0,0,1,0,0,0,0
1,0,LateNight,2,Medium,high,Tier3,Tier2,0,9,636.5,117,Beverage,280,0.7142857142857143,50,0.02374913583751465,0,0,1,0,0,1,0
1,0,LateNight,3,High,medium,Tier1,Tier1,1,12,788.0416666666666,129,Beverage,416,0.6666666666666666,129,0.039255060009412035,0,0,1,0,1,0,0
1,0,LateNight,2,Medium,high,Tier3,Tier2,0,9,636.5,117,Side,435,1.0,50,0.003637177039636699,0,0,0,0,1,1,1
1,0,LateNight,2,Medium,high,Tier3,Tier2,0,9,636.5,117,Dessert,254,0.2857142857142857,50,-0.008696027407962827,0,0,0,1,0,1,0
1,0,LateNight,3,High,medium,Tier1,Tier1,1,12,788.0416666666666,129,Beverage,499,1.0,129,0.015379831305405484,0,0,1,0,1,0,0
1,0,LateNight,3,High,medium,Tier1,Tier1,1,12,788.0416666666666,129,Beverage,137,0.16666666666666666,129,0.013768277239550639,0,0,1,0,0,0,0
1,0,LateNight,2,Medium,high,Tier3,Tier2,0,9,636.5,117,Beverage,272,0.5714285714285714,50,-0.05213415574742248,0,0,1,0,0,1,0
1,0,LateNight,3,High,medium,Tier1,Tier1,1,12,788.0416666666666,129,Dessert,205,0.5,129,0.05405310750236624,0,0,0,1,0,0,0
1,0,LateNight,3,High,medium,Tier1,Tier1,1,12,788.0416666666666,129,Beverage,466,0.8333333333333334,129,0.005945419412704299,0,0,1,0,1,0,0
2,0,LateNight,2,Medium,medium,Tier1,Tier2,0,14,444.1904761904762,124,Beverage,357,1.0,27,-0.013539123311014176,0,0,1,0,1,0,0
2,0,LateNight,2,Medium,medium,Tier1,Tier2,0,14,444.1904761904762,124,Dessert,268,0.7142857142857143,27,0.019177232269593752,0,0,0,1,0,0,0
2,0,LateNight,2,Medium,medium,Tier1,Tier2,0,14,444.1904761904762,124,Side,87,0.14285714285714285,27,-0.032332031865685534,0,0,0,0,0,0,0
2,0,LateNight,3,Medium,low,Tier1,Tier3,0,16,587.5185185185185,151,Dessert,419,0.8636363636363636,19,0.053504900523624596,0,0,0,1,1,0,0
2,0,LateNight,3,Medium,low,Tier1,Tier3,0,16,587.5185185185185,151,Beverage,102,0.09090909090909091,19,-0.04153641062792465,0,0,1,0,0,0,0
2,0,LateNight,3,Medium,low,Tier1,Tier3,0,16,587.5185185185185,151,Beverage,251,0.6363636363636364,19,0.09847049595555572,0,0,1,0,0,0,0
2,0,LateNight,3,Medium,low,Tier1,Tier3,0,16,587.5185185185185,151,Beverage,238,0.5454545454545454,19,-0.007570322590275577,0,0,1,0,0,0,0
2,0,LateNight,3,Medium,low,Tier1,Tier3,0,16,587.5185185185185,151,Dessert,320,0.7272727272727273,19,-0.02939750611791524,0,0,0,1,1,0,0
2,0,LateNight,3,Medium,low,Tier1,Tier3,0,16,587.5185185185185,151,Dessert,419,0.8636363636363636,19,0.014374436080361012,0,0,0,1,1,0,0
2,0,LateNight,2,Medium,high,Tier2,Tier1,0,16,477.34615384615387,77,Beverage,448,1.0,77,-0.01783071807504111,0,0,1,0,1,1,1
2,0,LateNight,2,Medium,high,Tier2,Tier1,0,16,477.34615384615387,77,Side,310,0.4,77,-0.026905413289301693,0,0,0,0,1,1,1
2,0,LateNight,2,Medium,high,Tier2,Tier1,0,16,477.34615384615387,77,Beverage,353,0.6,77,-0.002582043983778844,0,0,1,0,1,1,1
2,0,LateNight,2,Medium,high,Tier2,Tier1,0,16,477.34615384615387,77,Beverage,436,0.8,77,-0.10493951403632461,0,0,1,0,1,1,1
2,0,LateNight,2,Medium,low,Tier2,Tier2,1,6,556.1818181818181,117,Beverage,272,0.5714285714285714,50,-0.05213415574742248,0,0,1,0,0,0,0
2,0,LateNight,2,Medium,low,Tier2,Tier2,1,6,556.1818181818181,117,Beverage,280,0.7142857142857143,50,0.02374913583751465,0,0,1,0,0,0,0
2,0,LateNight,2,Medium,low,Tier2,Tier2,1,6,556.1818181818181,117,Side,435,1.0,50,0.003637177039636699,0,0,0,0,1,0,0
2,0,LateNight,2,Medium,low,Tier2,Tier2,1,6,556.1818181818181,117,Dessert,254,0.2857142857142857,50,-0.008696027407962827,0,0,0,1,0,0,0
2,0,LateNight,2,Medium,low,Tier1,Tier3,0,8,564.3333333333334,126,Beverage,368,0.6875,41,-0.07991972036721835,0,0,1,0,1,0,0
2,0,LateNight,2,Medium,low,Tier1,Tier3,0,8,564.3333333333334,126,Side,364,0.5,41,-0.05158806108627647,0,0,0,0,1,0,0
2,0,LateNight,2,Medium,low,Tier1,Tier3,0,8,564.3333333333334,126,Dessert,401,0.875,41,-0.02031631352489605,0,0,0,1,1,0,0
2,0,LateNight,2,Medium,low,Tier1,Tier3,0,8,564.3333333333334,126,Beverage,437,1.0,41,-0.007514190388493101,0,0,1,0,1,0,0
2,0,LateNight,2,Medium,low,Tier1,Tier3,0,8,564.3333333333334,126,Dessert,296,0.375,41,-0.025349817604419837,0,0,0,1,0,0,0
2,0,LateNight,3,High,medium,Tier2,Tier1,0,18,720.0857142857143,123,Side,236,0.5,48,0.0033074081753056463,0,0,0,0,0,0,0
2,0,LateNight,3,High,medium,Tier2,Tier1,0,18,720.0857142857143,123,Beverage,472,1.0,48,0.016297318801718527,0,0,1,0,1,0,0
2,0,LateNight,2,Medium,medium,Tier1,Tier1,1,13,478.8181818181818,141,Side,93,0.14285714285714285,31,0.04136560879792804,0,0,0,0,0,0,0
2,0,LateNight,2,Medium,medium,Tier1,Tier1,1,13,478.8181818181818,141,Dessert,367,0.8571428571428571,31,-0.13195057894201706,0,0,0,1,1,0,0
2,0,LateNight,2,Medium,medium,Tier1,Tier1,1,13,478.8181818181818,141,Beverage,358,0.7142857142857143,31,0.04589488962975349,0,0,1,0,1,0,0
2,0,LateNight,2,Medium,medium,Tier1,Tier1,1,13,478.8181818181818,141,Beverage,113,0.42857142857142855,31,0.002746981433485203,0,0,1,0,0,0,0
3,0,LateNight,2,Medium,low,Tier1,Tier2,0,10,674.8333333333334,117,Beverage,272,0.5714285714285714,53,-0.023420269430947188,0,0,1,0,0,0,0
3,0,LateNight,2,Medium,low,Tier1,Tier2,0,10,674.8333333333334,117,Side,435,1.0,53,-0.0013550045631788598,0,0,0,0,1,0,0
3,0,LateNight,2,Medium,low,Tier1,Tier2,0,10,674.8333333333334,117,Dessert,254,0.2857142857142857,53,0.033939688642576876,0,0,0,1,0,0,0
3,0,LateNight,2,Medium,low,Tier1,Tier2,0,10,674.8333333333334,117,Beverage,280,0.7142857142857143,53,0.10656779133731659,0,0,1,0,0,0,0
3,0,LateNight,3,Medium,low,Tier2,Tier3,0,16,665.4,146,Dessert,213,0.7142857142857143,49,0.0038472876667229785,0,0,0,1,0,0,0
3,0,LateNight,3,Medium,low,Tier2,Tier3,0,16,665.4,146,Dessert,301,0.8571428571428571,49,-0.033387574051553286,0,0,0,1,1,0,0
3,0,LateNight,3,Medium,low,Tier2,Tier3,0,16,665.4,146,Beverage,126,0.2857142857142857,49,-0.04744334784728991,0,0,1,0,0,0,0
3,0,LateNight,3,Medium,low,Tier2,Tier3,0,16,665.4,146,Beverage,182,0.5714285714285714,49,-0.024987480125097838,0,0,1,0,0,0,0
3,0,LateNight,2,Medium,medium,Tier3,Tier3,1,25,473.875,70,Beverage,185,0.5,70,0.010548822665258473,0,0,1,0,0,0,0
3,0,LateNight,2,High,low,Tier1,Tier1,1,14,765.4444444444445,84,Beverage,411,0.7142857142857143,24,0.11109865692782238,0,0,1,0,1,0,0
3,0,LateNight,2,High,low,Tier1,Tier1,1,14,765.4444444444445,84,Beverage,395,0.5714285714285714,24,0.06395141978109753,0,0,1,0,1,0,0
3,0,LateNight,2,High,low,Tier1,Tier1,1,14,765.4444444444445,84,Dessert,360,0.2857142857142857,24,0.08017688423189313,0,0,0,1,1,0,0
3,0,LateNight,2,High,low,Tier1,Tier1,1,14,765.4444444444445,84,Beverage,432,0.8571428571428571,24,0.046373467863040196,0,0,1,0,1,0,0
3,0,LateNight,2,Medium,medium,Tier1,Tier1,1,18,548.2068965517242,118,Beverage,259,0.5,17,0.13970584095170066,0,0,1,0,0,0,0
3,0,LateNight,3,High,high,Tier1,Tier1,1,8,562.3076923076923,178,Beverage,280,0.4,92,-0.014294760871340894,0,0,1,0,0,1,0
3,0,LateNight,3,High,high,Tier1,Tier1,1,8,562.3076923076923,178,Dessert,196,0.2,92,-0.0913715887380145,0,0,0,1,0,1,0
3,0,LateNight,3,High,high,Tier1,Tier1,1,8,562.3076923076923,178,Side,383,1.0,92,0.06041905162222044,0,0,0,0,1,1,1
4,0,LateNight,2,Medium,medium,Tier1,Tier1,1,14,558.28,141,Beverage,334,0.75,57,-0.027002069234038705,0,0,1,0,1,0,0
4,0,LateNight,3,High,medium,Tier2,Tier2,1,23,712.8444444444444,63,Dessert,430,0.8333333333333334,33,0.009750150437964046,0,0,0,1,1,0,0
4,0,LateNight,3,High,medium,Tier2,Tier2,1,23,712.8444444444444,63,Side,199,0.3333333333333333,33,-0.04608852939323864,0,0,0,0,0,0,0
4,0,LateNight,3,High,medium,Tier2,Tier2,1,23,712.8444444444444,63,Side,351,0.5,33,0.02027376130666054,0,0,0,0,1,0,0
4,0,LateNight,3,High,medium,Tier2,Tier2,1,23,712.8444444444444,63,Beverage,493,1.0,33,0.12743040499141078,0,0,1,0,1,0,0
4,0,LateNight,2,Medium,medium,Tier1,Tier1,1,11,509.1666666666667,134,Beverage,135,0.16666666666666666,83,-0.01920320383094451,0,0,1,0,0,0,0
4,0,LateNight,2,Medium,medium,Tier1,Tier1,1,11,509.1666666666667,134,Side,283,0.6666666666666666,83,-0.04639332376805925,0,0,0,0,0,0,0
4,0,LateNight,2,Medium,medium,Tier1,Tier1,1,11,509.1666666666667,134,Side,346,0.8333333333333334,83,0.1254054251967771,0,0,0,0,1,0,0
4,0,LateNight,3,High,low,Tier2,Tier3,0,12,638.2380952380952,115,Beverage,486,1.0,19,0.0172169507527974,0,0,1,0,1,0,0
4,0,LateNight,3,High,low,Tier2,Tier3,0,12,638.2380952380952,115,Side,188,0.2727272727272727,19,0.03741704606352416,0,0,0,0,0,0,0
4,0,LateNight,3,High,low,Tier2,Tier3,0,12,638.2380952380952,115,Side,412,0.7272727272727273,19,-0.011220237516910543,0,0,0,0,1,0,0
4,0,LateNight,3,High,low,Tier2,Tier3,0,12,638.2380952380952,115,Dessert,409,0.6363636363636364,19,0.11216942920118797,0,0,0,1,1,0,0
4,0,LateNight,3,High,high,Tier2,Tier2,1,18,724.25,158,Beverage,391,0.7,27,-0.036338264175044925,0,0,1,0,1,1,1
4,0,LateNight,3,High,high,Tier2,Tier2,1,18,724.25,158,Beverage,85,0.1,27,0.11450274392722215,0,0,1,0,0,1,0
4,0,LateNight,3,High,high,Tier2,Tier2,1,18,724.25,158,Dessert,494,0.9,27,0.007569975469925943,0,0,0,1,1,1,1
4,0,LateNight,3,High,high,Tier2,Tier2,1,18,724.25,158,Side,297,0.4,27,-0.035756657994960486,0,0,0,0,0,1,0
4,0,LateNight,3,High,high,Tier2,Tier2,1,18,724.25,158,Dessert,316,0.5,27,-0.0007717537427752066,0,0,0,1,1,1,1
4,0,LateNight,3,High,high,Tier2,Tier2,1,18,724.25,158,Beverage,195,0.3,27,0.003489239783739909,0,0,1,0,0,1,0
4,0,LateNight,3,High,high,Tier2,Tier2,1,18,724.25,158,Beverage,497,1.0,27,-0.04872868983484563,0,0,1,0,1,1,1
4,0,LateNight,3,High,medium,Tier1,Tier1,1,17,616.1333333333333,130,Side,147,0.09090909090909091,32,0.017657727704557934,0,0,0,0,0,0,0
4,0,LateNight,3,High,medium,Tier1,Tier1,1,17,616.1333333333333,130,Beverage,462,0.9090909090909091,32,-0.02624217905303495,0,0,1,0,1,0,0
4,0,LateNight,3,High,medium,Tier1,Tier1,1,17,616.1333333333333,130,Dessert,186,0.2727272727272727,32,-0.1001809076648376,0,0,0,1,0,0,0
4,0,LateNight,3,High,medium,Tier1,Tier1,1,17,616.1333333333333,130,Beverage,422,0.7272727272727273,32,-0.03277620563259745,0,0,1,0,1,0,0
4,0,LateNight,3,High,medium,Tier1,Tier1,1,17,616.1333333333333,130,Beverage,316,0.36363636363636365,32,-0.02147660995833181,0,0,1,0,1,0,0
4,0,LateNight,2,Medium,low,Tier1,Tier1,1,9,536.5714285714286,162,Beverage,374,0.8181818181818182,74,-0.04663271454043391,0,0,1,0,1,0,0
4,0,LateNight,2,Medium,low,Tier1,Tier1,1,9,536.5714285714286,162,Beverage,188,0.36363636363636365,74,-0.008736936234150745,0,0,1,0,0,0,0
4,0,LateNight,2,Medium,low,Tier1,Tier1,1,9,536.5714285714286,162,Dessert,385,0.9090909090909091,74,0.04411731580485765,0,0,0,1,1,0,0
4,0,LateNight,2,Medium,low,Tier1,Tier1,1,9,536.5714285714286,162,Beverage,333,0.7272727272727273,74,-0.08436949408224309,0,0,1,0,1,0,0
5,0,LateNight,2,High,high,Tier2,Tier1,0,17,464.1111111111111,76,Side,476,0.8571428571428571,26,0.03025539984926998,0,0,0,0,1,1,1
5,0,LateNight,2,High,high,Tier2,Tier1,0,17,464.1111111111111,76,Beverage,488,1.0,26,0.04026365203563917,0,0,1,0,1,1,1
5,0,LateNight,2,High,high,Tier2,Tier1,0,17,464.1111111111111,76,Beverage,400,0.2857142857142857,26,0.01587739492965347,0,0,1,0,1,1,1
5,0,LateNight,2,High,high,Tier2,Tier1,0,17,464.1111111111111,76,Beverage,415,0.42857142857142855,26,-0.05507181545002196,0,0,1,0,1,1,1
5,0,LateNight,2,Medium,medium,Tier2,Tier1,0,8,509.9230769230769,108,Beverage,124,0.25,27,-0.052576924182736184,0,0,1,0,0,0,0
5,0,LateNight,2,Medium,medium,Tier2,Tier1,0,8,509.9230769230769,108,Side,105,0.08333333333333333,27,-0.07588446917624493,0,0,0,0,0,0,0
5,0,LateNight,2,Medium,medium,Tier2,Tier1,0,8,509.9230769230769,108,Dessert,460,0.75,27,0.031029880755160975,0,0,0,1,1,0,0
5,0,LateNight,2,Medium,medium,Tier2,Tier1,0,8,509.9230769230769,108,Beverage,354,0.5833333333333334,27,0.11169503739673246,0,0,1,0,1,0,0
5,0,LateNight,2,Medium,medium,Tier1,Tier1,1,17,553.4666666666667,130,Beverage,261,0.4,37,0.06947187290775078,0,0,1,0,0,0,0
5,0,LateNight,2,Medium,medium,Tier1,Tier1,1,19,619.7272727272727,87,Side,292,0.6666666666666666,21,0.03479190623389468,0,0,0,0,0,0,0
5,0,LateNight,2,Medium,medium,Tier1,Tier1,1,19,619.7272727272727,87,Side,224,0.5,21,-0.07947132130206684,0,0,0,0,0,0,0
5,0,LateNight,3,High,low,Tier3,Tier2,0,18,650.3714285714286,65,Dessert,457,0.8333333333333334,33,0.001179926820190046,0,0,0,1,1,0,0
5,0,LateNight,3,High,low,Tier3,Tier2,0,18,650.3714285714286,65,Dessert,409,0.6666666666666666,33,-0.042117624102231944,0,0,0,1,1,0,0
5,0,LateNight,3,High,low,Tier3,Tier2,0,18,650.3714285714286,65,Dessert,157,0.16666666666666666,33,-0.05014022624687505,0,0,0,1,0,0,0
5,0,LateNight,3,High,low,Tier3,Tier2,0,18,650.3714285714286,65,Beverage,275,0.3333333333333333,33,-0.04629198493360681,0,0,1,0,0,0,0
5,0,LateNight,2,Medium,low,Tier2,Tier1,0,5,547.2,114,Beverage,211,0.3333333333333333,69,0.042068257006295746,0,0,1,0,0,0,0
5,0,LateNight,2,Medium,low,Tier2,Tier1,0,5,547.2,114,Beverage,175,0.16666666666666666,69,-0.04380384445385001,0,0,1,0,0,0,0
5,0,LateNight,3,High,medium,Tier2,Tier1,0,10,668.2222222222222,123,Side,236,0.5,48,0.0033074081753056463,0,0,0,0,0,0,0
5,0,LateNight,3,High,medium,Tier2,Tier1,0,10,668.2222222222222,123,Beverage,472,1.0,48,0.016297318801718527,0,0,1,0,1,0,0
5,0,LateNight,3,High,low,Tier1,Tier1,1,23,554.1,143,Beverage,462,1.0,143,0.029063790904707672,0,0,1,0,1,0,0
5,0,LateNight,3,High,low,Tier1,Tier1,1,23,554.1,143,Beverage,262,0.75,143,-0.03135939744184758,0,0,1,0,0,0,0
5,0,LateNight,3,High,low,Tier1,Tier1,1,23,554.1,143,Side,172,0.5,143,-0.028441310177033514,0,0,0,0,0,0,0
6,0,Breakfast,2,Medium,low,Tier3,Tier2,0,21,552.2,76,Dessert,245,0.25,76,-0.0002879084420990695,0,0,0,1,0,0,0
6,0,Breakfast,2,Medium,low,Tier3,Tier2,0,21,552.2,76,Beverage,413,0.875,76,-0.06062441425605319,0,0,1,0,1,0,0
6,0,Breakfast,2,Medium,low,Tier3,Tier2,0,21,552.2,76,Dessert,486,1.0,76,-0.006090420316087134,0,0,0,1,1,0,0
6,0,Breakfast,2,Medium,low,Tier3,Tier2,0,21,552.2,76,Beverage,401,0.75,76,-0.018936291817546812,0,0,1,0,1,0,0
6,0,Breakfast,2,Medium,low,Tier3,Tier2,0,21,552.2,76,Beverage,163,0.125,76,-0.055440943997964835,0,0,1,0,0,0,0
6,0,Breakfast,2,Medium,low,Tier3,Tier2,0,21,552.2,76,Dessert,333,0.375,76,-0.04327435478789826,0,0,0,1,1,0,0
6,0,Breakfast,2,High,medium,Tier1,Tier1,1,12,534.1666666666666,108,Side,105,0.08333333333333333,29,0.06327160013392973,0,0,0,0,0,0,0
6,0,Breakfast,2,High,medium,Tier1,Tier1,1,12,534.1666666666666,108,Dessert,460,0.75,29,-0.10983021886536125,0,0,0,1,1,0,0
6,0,Breakfast,2,High,medium,Tier1,Tier1,1,12,534.1666666666666,108,Beverage,124,0.25,29,-0.06385113862095806,0,0,1,0,0,0,0
6,0,Breakfast,2,High,medium,Tier1,Tier1,1,12,534.1666666666666,108,Beverage,354,0.5833333333333334,29,-0.03499089526376234,0,0,1,0,1,0,0
6,0,Breakfast,3,High,low,Tier1,Tier1,1,15,641.9310344827586,115,Dessert,458,0.8888888888888888,64,0.06370576140418768,0,0,0,1,1,0,0
6,0,Breakfast,3,High,low,Tier1,Tier1,1,15,641.9310344827586,115,Dessert,284,0.3333333333333333,64,-0.003920753837905783,0,0,0,1,0,0,0
6,0,Breakfast,3,High,low,Tier1,Tier1,1,15,641.9310344827586,115,Beverage,428,0.6666666666666666,64,0.0011548159930510633,0,0,1,0,1,0,0
6,0,Breakfast,3,High,low,Tier1,Tier1,1,15,641.9310344827586,115,Beverage,125,0.2222222222222222,64,0.09376572215950735,0,0,1,0,0,0,0
6,0,Breakfast,3,High,low,Tier1,Tier1,1,15,641.9310344827586,115,Dessert,469,1.0,64,0.06981957517277049,0,0,0,1,1,0,0
6,0,Breakfast,2,Medium,high,Tier2,Tier2,1,24,494.44444444444446,130,Dessert,294,0.8,28,-0.048385508920033536,0,0,0,1,0,1,0
6,0,Breakfast,2,Medium,high,Tier2,Tier2,1,24,494.44444444444446,130,Beverage,200,0.4,28,0.015958984689593635,0,0,1,0,0,1,0
6,0,Breakfast,2,High,medium,Tier1,Tier1,1,17,561.625,69,Dessert,181,0.4,16,0.05870879642611515,0,0,0,1,0,0,0
6,0,Breakfast,2,High,medium,Tier1,Tier1,1,17,561.625,69,Beverage,186,0.5,16,-0.04263056004868667,0,0,1,0,0,0,0
6,0,Breakfast,2,High,medium,Tier1,Tier1,1,17,561.625,69,Dessert,235,0.8,16,0.0013987177610783655,0,0,0,1,0,0,0
6,0,Breakfast,2,High,medium,Tier1,Tier1,1,17,561.625,69,Beverage,416,1.0,16,-0.02283649402371585,0,0,1,0,1,0,0
6,0,Breakfast,2,High,medium,Tier1,Tier1,1,17,561.625,69,Dessert,103,0.2,16,0.01843870601030289,0,0,0,1,0,0,0
6,0,Breakfast,2,High,medium,Tier1,Tier1,1,17,561.625,69,Dessert,223,0.7,16,-0.035824758017698764,0,0,0,1,0,0,0
6,0,Breakfast,2,Medium,medium,Tier2,Tier1,0,11,537.0,119,Beverage,289,0.8333333333333334,72,0.03548273334404104,0,0,1,0,0,0,0
6,0,Breakfast,2,Medium,medium,Tier2,Tier1,0,11,537.0,119,Beverage,119,0.5,72,-0.044685955059165755,0,0,1,0,0,0,0
6,0,Breakfast,2,Medium,high,Tier2,Tier2,1,18,650.8529411764706,119,Dessert,426,0.8,23,-0.025769063861884076,0,0,0,1,1,1,1
6,0,Breakfast,2,Medium,high,Tier2,Tier2,1,18,650.8529411764706,119,Side,141,0.2,23,0.09961071279607708,0,0,0,0,0,1,0
7,0,Breakfast,3,High,medium,Tier3,Tier3,1,11,706.4782608695652,139,Beverage,416,0.875,78,0.06183009705609833,0,0,1,0,1,0,0
7,0,Breakfast,3,High,medium,Tier3,Tier3,1,11,706.4782608695652,139,Side,359,0.625,78,0.05935735376898248,0,0,0,0,1,0,0
